mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	2.0	-5	4/8	1/2	0					firstMeasure	2
2	2	2	2.0	-5	4/8	1/2	0						3
3	3	4	2.0	-5	4/8	1/2	0						4
4	4	6	2.0	-5	4/8	1/2	0						5
5	5	8	2.0	-5	4/8	1/2	0						6
6	6	10	2.0	-5	4/8	1/2	0						7
7	7	12	2.0	-5	4/8	1/2	0						8
8	8	14	2.0	-5	4/8	1/2	0						9
9	9	16	2.0	-5	4/8	1/2	0						10
10	10	18	2.0	-5	4/8	1/2	0			double			11
11	11	20	1.5	-5	3/8	3/8	0			double			12
12	12	43/2	2.0	-5	4/8	1/2	0						13
13	13	47/2	2.0	-5	4/8	1/2	0						14
14	14	51/2	2.0	-5	4/8	1/2	0						15
15	15	55/2	2.0	-5	4/8	1/2	0						16
16	16	59/2	2.0	-5	4/8	1/2	0						17
17	17	63/2	2.0	-5	4/8	1/2	0						18
18	18	67/2	2.0	-5	4/8	1/2	0						19
19	19	71/2	2.0	-5	4/8	1/2	0						20
20	20	75/2	2.0	-5	4/8	1/2	0						21
21	21	79/2	2.0	-5	4/8	1/2	0						22
22	22	83/2	2.0	-5	4/8	1/2	0						23
23	23	87/2	2.0	-5	4/8	1/2	0						24
24	24	91/2	2.0	-5	4/8	1/2	0						25
25	25	95/2	2.0	-5	4/8	1/2	0						26
26	26	99/2	2.0	-5	4/8	1/2	0						27
27	27	103/2	2.0	-5	4/8	1/2	0						28
28	28	107/2	2.0	-5	4/8	1/2	0						29
29	29	111/2	2.0	-5	4/8	1/2	0						30
30	30	115/2	2.0	-5	4/8	1/2	0						31
31	31	119/2	2.0	-5	4/8	1/2	0						32
32	32	123/2	2.0	-5	4/8	1/2	0						33
33	33	127/2	2.0	-5	4/8	1/2	0						34
34	34	131/2	2.0	-5	4/8	1/2	0						35
35	35	135/2	2.0	-5	4/8	1/2	0						36
36	36	139/2	2.0	-5	4/8	1/2	0						37
37	37	143/2	2.0	-5	4/8	1/2	0						38
38	38	147/2	2.0	-5	4/8	1/2	0						39
39	39	151/2	2.0	-5	4/8	1/2	0						40
40	40	155/2	2.0	-5	4/8	1/2	0						41
41	41	159/2	2.0	-5	4/8	1/2	0						42
42	42	163/2	2.0	-5	4/8	1/2	0						43
43	43	167/2	2.0	-5	4/8	1/2	0						44
44	44	171/2	2.0	-5	4/8	1/2	0						45
45	45	175/2	2.0	-5	4/8	1/2	0						46
46	46	179/2	2.0	-5	4/8	1/2	0						47
47	47	183/2	2.0	-5	4/8	1/2	0						48
48	48	187/2	2.0	-5	4/8	1/2	0			double			49
49	49	191/2	2.0	0	4/8	1/2	0						50
50	50	195/2	2.0	0	4/8	1/2	0			double			51
51	51	199/2	2.0	0	4/8	1/2	0						52
52	52	203/2	2.0	0	4/8	1/2	0						53
53	53	207/2	2.0	0	4/8	1/2	0						54
54	54	211/2	2.0	0	4/8	1/2	0						55
55	55	215/2	2.0	0	4/8	1/2	0						56
56	56	219/2	2.0	0	4/8	1/2	0			double			57
57	57	223/2	2.0	-3	4/8	1/2	0						58
58	58	227/2	2.0	-3	4/8	1/2	0						59
59	59	231/2	2.0	-3	4/8	1/2	0						60
60	60	235/2	2.0	-3	4/8	1/2	0						61
61	61	239/2	2.0	-3	4/8	1/2	0						62
62	62	243/2	2.0	-3	4/8	1/2	0						63
63	63	247/2	2.0	-3	4/8	1/2	0						64
64	64	251/2	2.0	-3	4/8	1/2	0						65
65	65	255/2	2.0	-3	4/8	1/2	0			double			66
66	66	259/2	2.0	3	4/8	1/2	0						67
67	67	263/2	2.0	3	4/8	1/2	0						68
68	68	267/2	2.0	3	4/8	1/2	0						69
69	69	271/2	2.0	3	4/8	1/2	0						70
70	70	275/2	2.0	-5	4/8	1/2	0						71
71	71	279/2	2.0	-5	4/8	1/2	0						72
72	72	283/2	2.0	-5	4/8	1/2	0						73
73	73	287/2	2.0	-5	4/8	1/2	0						74
74	74	291/2	2.0	-5	4/8	1/2	0						75
75	75	295/2	2.0	-5	4/8	1/2	0						76
76	76	299/2	2.0	-5	4/8	1/2	0						77
77	77	303/2	2.0	-5	4/8	1/2	0						78
78	78	307/2	2.0	-5	4/8	1/2	0						79
79	79	311/2	2.0	-5	4/8	1/2	0						80
80	80	315/2	2.0	-5	4/8	1/2	0						81
81	81	319/2	2.0	-5	4/8	1/2	0			double			82
82	82	323/2	2.0	-5	4/8	1/2	0						83
83	83	327/2	2.0	-5	4/8	1/2	0						84
84	84	331/2	2.0	-5	4/8	1/2	0						85
85	85	335/2	2.0	-5	4/8	1/2	0						86
86	86	339/2	2.0	-5	4/8	1/2	0						87
87	87	343/2	2.0	-5	4/8	1/2	0						88
88	88	347/2	2.0	-5	4/8	1/2	0						89
89	89	351/2	2.0	-5	4/8	1/2	0						90
90	90	355/2	2.0	-5	4/8	1/2	0						91
91	91	359/2	2.0	-5	4/8	1/2	0						92
92	92	363/2	2.0	-5	4/8	1/2	0						93
93	93	367/2	2.0	-5	4/8	1/2	0						94
94	94	371/2	2.0	-5	4/8	1/2	0						95
95	95	375/2	2.0	-5	4/8	1/2	0			end		lastMeasure	-1
